,Unnamed: 0,_id,address,ambience_rating,food_rating,rating,rest_name,review,review_length,review_title,rid,service_rating,url
64,64,5501b04cce17c917795f5ce1,"59 Columbus AvenueSan Francisco, CA  94133",4.0,5.0,4.7,Caffe Macaroni,"Caffe Macaroni is one of those restaurants I pass twice a day and never think twice about. But boy, was I wrong. This place not only had the cutest ambiance ever, but we had the whole upstairs to ourselves. The owner, who is Italian, came up personally to discuss the menu with us, and he addressed all questions and concerns we had. Honestly, I will be back. I will be back here for birthdays, normal days, special days...the al dente was cooked to perfection.",461,Italiano Autentico,100219,3.0,http://www.opentable.com/caffe-macaroni?rid=100219&tab=2&page=3
65,65,5501b092ce17c917795f5e44,"563 Ruger St.San Francisco, CA  94129",4.0,2.0,4.1,Presidio Social Club,"Didn't realize a rib eye steak with a massive pile of French fries was $98 since the rest of the menu has entrees for $25-$30. Beware of ""market price"". The server was very friendly and attentive but we couldn't help but gawk at our bill and leave with a bit of a sour taste in our mouths. Had we known we probably would have gone to a really nice steakhouse instead.",367,not thrilled,10060,5.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=1
66,66,5501b092ce17c917795f5e45,"563 Ruger St.San Francisco, CA  94129",5.0,4.0,4.1,Presidio Social Club,"Very good food and excellent service made this a very special luncheon for a friend! I have been many times to this restaurant, and always am happy with the results.",165,Very good food and excellent service mad...,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=2
67,67,5501b092ce17c917795f5e46,"563 Ruger St.San Francisco, CA  94129",5.0,4.0,4.1,Presidio Social Club,Excellent compoft food+. Serves throughout the day. Easy parking. We come in from Marin and it's easy in and out before a show downtown.,136,Excellent compoft food+. Serves througho...,10060,3.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=3
68,68,5501b093ce17c917795f5e47,"563 Ruger St.San Francisco, CA  94129",5.0,3.0,4.1,Presidio Social Club,Had a great dinner there but lunch was a disappointment.  The liver was grilled which was all wrong,99,Food not so hot,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=4
69,69,5501b093ce17c917795f5e48,"563 Ruger St.San Francisco, CA  94129",5.0,3.0,4.1,Presidio Social Club,"The food is good enough. My friends and I love the setting in the Presidio and the vintage, historic, simple feel of the building, enhanced by heavy cotton napkins and solid tables and chairs. We go early and order from the appetizer menu to make it affordable. The full dinner entrees are a bit pricey with many options over $30. Our waitress was delightful: pleasant, prompt and accommodating, even when it was clear we wouldn't order dinner entrees. (We do leave a large tip, usually over 20%.) Especially good are the chicken soup and the kale salad as well as the grilled cheese sandwich and tomato soup (listed as appetizers) and great fries. The ample free, nearby parking is another plus.",696,Good enough food,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=5
70,70,5501b093ce17c917795f5e49,"563 Ruger St.San Francisco, CA  94129",3.0,2.0,4.1,Presidio Social Club,Food was nothing remarkable at all. Especially for that price.,62,Food was nothing remarkable,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=6
71,71,5501b093ce17c917795f5e4a,"563 Ruger St.San Francisco, CA  94129",1.0,3.0,4.1,Presidio Social Club,"I don't like giving bad reviews. If the place is just so-so, I don't write a review. Our server just genuinely seemed to not like us, or really want to have anything to do with us. I've lived in the City 19 years and this place is within walking distance of my apartment. A friend from LA recently went on a date here and told me he really liked the deviled eggs with caviar, fois gras and lamb. I had a friend and his date visiting from out of town so we went here. It is slightly embarrassing to pick a restaurant then have such unpleasant service. Everyone has a bad night, but we weren't looking to make a new BFF; just competent service from a remotely personable human being.",681,I don't like giving bad reviews.,10060,3.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=7
72,72,5501b093ce17c917795f5e4b,"563 Ruger St.San Francisco, CA  94129",2.0,4.0,4.1,Presidio Social Club,"We had a nice brunch at the Presidio Social Club. There were four of us and we tried the poke (marinated tuna), bacon and eggs, macaroni and french toast. All were good, especially the french toast. Regarding the eggs and bacon, it seems odd that you have to order everything (eggs, bacon and toast) a la carte. Our server was friendly but forgot parts of our order. Food was very slow to come out of the kitchen.",413,Good Food but Long Wait,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=8
73,73,5501b094ce17c917795f5e4c,"563 Ruger St.San Francisco, CA  94129",3.0,3.0,4.1,Presidio Social Club,"Good spot- ESP for people with young children. Service can be pretty slow but if you're not in a hurry, no big deal!",116,Good spot- esp for larger parties,10060,3.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=9
74,74,5501b094ce17c917795f5e4d,"563 Ruger St.San Francisco, CA  94129",4.0,3.0,4.1,Presidio Social Club,"I wanted to like this place more than I ultimately did. Everything was set up to be an interesting and savory experience but nothing made it to a level better than mid way on my wow meter. There is a back-to-basics, farm-to-table ethic in the menu that had me anticipating great things but the execution fell short. It was uniformly OK but never great. As if a talented chef and manager set the ideas in motion and left it to a less talented staff to carry out the plan. I think the promise of the original plan is recoverable but it ain't there now. Perhaps we'll be back at some time with lowered expectations but not any time soon. There are too many promising alternatives to try or favorites to return to.",710,"Good idea, mediocre execution",10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=10
75,75,5501b094ce17c917795f5e4e,"563 Ruger St.San Francisco, CA  94129",5.0,5.0,4.1,Presidio Social Club,Excellent food and service. A satisfying and enjoyable dining experience.,73,Excellent food and service.,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=11
76,76,5501b094ce17c917795f5e4f,"563 Ruger St.San Francisco, CA  94129",3.0,5.0,4.1,Presidio Social Club,"Great burger, busy treasure of a spot. Service was spotty and ordered items came out at different times, but I believe short tacked for busy lunch service. Nice outdoor deck. Would definitely go again.",201,Great neighborhood spot for lunch.,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=12
77,77,5501b094ce17c917795f5e50,"563 Ruger St.San Francisco, CA  94129",2.0,3.0,4.1,Presidio Social Club,I have been here several times and have found the food to be just ok and the service to be medicore.  This time we were seated at a table that was not even in the dining area- it was directly next to the kitchen at an odd metal table that was obviously hastely put there and covered in place mats to disguise the fact that it was a metal table.  Being in the back corner of the restaurant by ourselves almost at the back of the bar next to the kitchen was so uncomfortable that I couldn't wait to leave.  The ambiance was that of the din and smells from the kitchen and the constant back and forth of the wait staff.  I had a better view of the expeditor preparing the dishes than any of the restaurant.  Was unimpressed before & now will not return,749,I have been here several times,10060,2.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=45
78,78,5501b095ce17c917795f5e51,"563 Ruger St.San Francisco, CA  94129",5.0,4.0,4.1,Presidio Social Club,Good service at the bar before dining. Explanation of specials by the waiter offered good choices. Excellent food and service.,126,Good service at the bar before,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=13
79,79,5501b095ce17c917795f5e52,"563 Ruger St.San Francisco, CA  94129",5.0,4.0,4.1,Presidio Social Club,The staff is knowledgeable and very helpful. This was my second experience and I plan to return often!,102,The staff is knowledgeable,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=14
80,80,5501b095ce17c917795f5e53,"563 Ruger St.San Francisco, CA  94129",3.0,4.0,4.1,Presidio Social Club,"Enjoyed the Pre fixe menu. However, the menu had many options as well to choose from. However I took my sister there for her birthday and I was hoping that the restaurant could put a candle on her cake,asked via email as well as the front desk to ask the waiter. It didn't happened. A little disappointed in the constant reminders and it still didn't get the chance to follow through. Thank goodness I had a plan B and brought my own candle. Besides that let down, food was excellent and Ambiance was nice.",506,Enjoyed the Pre fixe menu.,10060,3.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=15
81,81,5501b095ce17c917795f5e54,"563 Ruger St.San Francisco, CA  94129",5.0,5.0,4.1,Presidio Social Club,My aunt and parents particularly liked the ambiance and the old time cocktails as well as the excellent food and service.,121,My aunt and parents particularly,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=16
82,82,5501b096ce17c917795f5e55,"563 Ruger St.San Francisco, CA  94129",5.0,4.0,4.1,Presidio Social Club,"I love this place. Took an out of town guest and she loved it as well. She thought it looked like a private British Club. We all three had fish(salmon) which was perfectly cooked and beautifully displayed. Also, the portion was the right amount. Our waiter was cordial and very knowledgeable. He suggested the pork belly to share and it was awesome.

TO OPEN TABLE:I HAVEN'T RECEIVED MY CREDIT FOR THIS DINING OUT. THANKS. HUNTER",429,I love this place. Took an,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=17
83,83,5501b096ce17c917795f5e56,"563 Ruger St.San Francisco, CA  94129",5.0,5.0,4.1,Presidio Social Club,"Always an enjoyable experience. It is in one of the old buildings in the Presidio, with interesting historical aspects.",119,Always an enjoyable experience.,10060,5.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=18
84,84,5501b096ce17c917795f5e57,"563 Ruger St.San Francisco, CA  94129",5.0,4.0,4.1,Presidio Social Club,"Went for brunch, had only been for dinner before. I would say my breakfast was pretty good, my mom had the french toast which was amazing. Good coffee and service.",163,"Went for brunch, had only",10060,3.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=19
85,85,5501b096ce17c917795f5e58,"563 Ruger St.San Francisco, CA  94129",3.0,4.0,4.1,Presidio Social Club,"Vibrant...noisy...no attention to detail or follow thru. Our goat cheese fritters were forgotten until we reminded him. Then they arrived after salads and delivered with main course, though we told him to cancel that order. Still charged us for them. Fish was delicious and fresh! Beignets were like churros, or long donuts. Not what I was expecting.",350,"Good, not great.",10060,3.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=20
86,86,5501b096ce17c917795f5e59,"563 Ruger St.San Francisco, CA  94129",3.0,4.0,4.1,Presidio Social Club,"Really cool ambiance in an old army building. The food was fantastic. The house cocktails are twists on the classics, try the ""Gunpowder"" it is essecialy a gimlet with sugar and Cayenne Pepper served up.",203,Really cool ambiance in an,10060,4.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=21
87,87,5501b097ce17c917795f5e5a,"563 Ruger St.San Francisco, CA  94129",4.0,3.0,4.1,Presidio Social Club,"I went with my husband for our anniversary and had a nice time. We had crab fondue and grilled sardines for the app and thought they were very good. Also, the desserts were yummy (apple crumble and beignets). We shared the bone-in rib eye and thought it was just okay. And, the ambiance and service were also top-notch.",319,I went with my husband for,10060,3.0,http://www.opentable.com/presidio-social-club?rid=10060&tab=2&page=22
